suite,target,r,s,baseline,density_error,degree_mae,motif_overlap,edge_disagreement_rate,exact_r_clique_count,exact_r_clique_free,top_shift_precision,top_shift_recall,top_shift_jaccard,sampled_r_clique_rate,sampled_s_independent_rate,validity_proxy,search_initial_score,search_best_score,search_accepted_moves,search_iterations,search_shift_count,search_correction_count,partition_blocks,portfolio_component,portfolio_seed_component,portfolio_objective,portfolio_alignment,portfolio_structure_alignment,portfolio_profile_alignment,portfolio_correction_penalty,portfolio_selection_score,portfolio_refine_iterations,transfer_refine_iterations,transfer_refine_seed_shift_count,transfer_refine_seed_correction_count,transfer_refine_prioritized_count,search_portfolio_size,repair_steps_applied,repair_initial_score,repair_final_score,repair_exact_count_before,repair_exact_count_after
transfer,"R(4, 14) _= 148.txt",4,14,portfolio_transfer,0.0009318796011555386,0.1360544217687075,0.0684931506849315,0.43742428478240614,2740,0.0,0.25,0.25,0.14285714285714285,0.0,0.0,0.5,,,,,,,,random_circulant,,3.997057084787314,0.5086247950906158,0.5330720916664045,0.48417749851482694,0.1,4.056367101180064,,,,,,,10,4.032147551920369,3.997057084787314,2940,2740
transfer,"R(4, 14) _= 148.txt",4,14,structure_oracle_transfer,0.06672257944273599,9.741496598639456,0.22094865343397632,0.066722579442736,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0,0.13812319448327276,0.13812319448327276,0,0
transfer,"R(4, 14) _= 148.txt",4,14,teacher_mean_transfer,0.026465380672817063,3.8639455782312924,0.12263535551206785,0.356537135402106,100213,0.0,0.375,0.375,0.23076923076923078,0.006,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,5.063996249184605,5.044482690336409,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,psi_ramsey_transfer,0.026465380672817063,3.8639455782312924,0.12263535551206785,0.356537135402106,100213,0.0,0.375,0.375,0.23076923076923078,0.006,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,5.045246249184605,5.025732690336409,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,random_density,0.008788196404095783,4.962025316455696,0.1216952411472521,0.41498024671450456,15099,0.0,0.125,0.125,0.06666666666666667,0.0013333333333333333,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.8929702629424305,4.862481409414065,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,random_circulant,0.0032250262033379218,1.9113924050632911,0.0656144848581958,0.4745626058211723,21370,0.0,0.25,0.25,0.14285714285714285,0.0013333333333333333,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,5.002015641377086,5.001612513101669,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,structured_seed,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.02,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.0157524053320435,5.0157524053320435,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,nearest_neighbor_transfer,0.00870757074901235,2.7848101265822787,0.09165197884954335,0.41022333306458114,243320,0.0,0.25,0.25,0.14285714285714285,0.014666666666666666,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.02518711870784,5.02518711870784,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,scaled_nearest_transfer,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.02,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.034502405332044,5.034502405332044,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,exact_triangle_transfer,0.001128759171168281,4.2025316455696204,0.12305720237141486,0.40377328065790535,15937,0.0,0.125,0.125,0.06666666666666667,0.0006666666666666666,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,12,4.929964013627846,4.901396648052823,16881,15937
transfer,"R(4, 15) _= 159.txt",4,15,partition_transfer,0.11618156897524792,18.265822784810126,0.08011536612722324,0.33596710473272595,265031,0.0,0.625,0.625,0.45454545454545453,0.015333333333333332,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.1247574511542915,5.1247574511542915,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,portfolio_transfer,0.009916955575264064,2.8354430379746836,0.12353789456817821,0.34596468596307345,2569,0.0,0.125,0.125,0.06666666666666667,0.0,0.0,0.5,4.710955365946193,4.000935096784391,61,180,23,7,,exact_triangle_transfer,,3.977360780026713,0.6423389288905561,0.6496537465622398,0.6350241112188725,0.15,4.075973665715469,,180,24,12,38,,10,4.000935096784391,3.977360780026713,2694,2569
transfer,"R(4, 15) _= 159.txt",4,15,structure_oracle_transfer,0.06772555027009594,10.873417721518987,0.2324947925012017,0.11610094332016448,5269,0.0,0.75,0.75,0.6,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,10,4.431387183961846,4.377157980925318,5969,5269
transfer,"R(4, 15) _= 159.txt",4,15,teacher_mean_transfer,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.02,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.0157524053320435,5.0157524053320435,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,psi_ramsey_transfer,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.02,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.022002405332044,5.022002405332044,8000,8000
