suite,target,r,s,baseline,density_error,degree_mae,motif_overlap,edge_disagreement_rate,exact_r_clique_count,exact_r_clique_free,top_shift_precision,top_shift_recall,top_shift_jaccard,sampled_r_clique_rate,sampled_s_independent_rate,validity_proxy,search_initial_score,search_best_score,search_accepted_moves,search_iterations,search_shift_count,search_correction_count,partition_blocks,portfolio_component,portfolio_seed_component,portfolio_objective,portfolio_alignment,portfolio_structure_alignment,portfolio_profile_alignment,portfolio_correction_penalty,portfolio_selection_score,portfolio_refine_iterations,transfer_refine_iterations,transfer_refine_seed_shift_count,transfer_refine_seed_correction_count,transfer_refine_prioritized_count,search_portfolio_size,repair_steps_applied,repair_initial_score,repair_final_score,repair_exact_count_before,repair_exact_count_after
transfer,"R(4, 13) _= 139.txt",4,13,nearest_neighbor_transfer,0.026552417222045932,4.159420289855072,0.05345515647973115,0.5028033428541204,90942,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.0627080267928415,5.0627080267928415,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,scaled_nearest_transfer,0.02390775415212104,3.2753623188405796,0.07057340894770006,0.5194118269332487,249250,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.05886214573536,5.04945387707606,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,exact_triangle_transfer,0.0048661800486617945,3.260869565217391,0.10880067212770426,0.47984766740717233,9132,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,12,4.6711478767085675,4.628424700829276,9951,9132
transfer,"R(4, 13) _= 139.txt",4,13,partition_transfer,0.1368877604993124,18.753623188405797,0.09735349716446125,0.3529038400507775,145112,0.0,0.625,0.625,0.45454545454545453,0.012222222222222223,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.274693880249656,5.274693880249656,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,portfolio_transfer,0.0048661800486617945,3.260869565217391,0.10880067212770426,0.47984766740717233,9132,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.5,,,,,,,,distribution_profile_transfer_motif,,4.624853272257847,0.843259261875588,0.8053924017136179,0.881126122037558,0.0,4.5573925313078005,,,,,,,12,4.6711478767085675,4.628424700829276,9951,9132
transfer,"R(4, 13) _= 139.txt",4,13,structure_oracle_transfer,0.07278112768433301,12.797101449275363,0.24417139256458725,0.1899925949434042,35947,0.0,0.75,0.75,0.6,0.0011111111111111111,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.157981472933076,5.157981472933076,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,teacher_mean_transfer,0.033851687295038624,5.028985507246377,0.047574039067422816,0.5077753094255791,93426,0.0,0.0,0.0,0.0,0.01,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.056698570920247,5.056698570920247,8000,8000
transfer,"R(4, 13) _= 139.txt",4,13,psi_ramsey_transfer,0.033851687295038624,5.028985507246377,0.047574039067422816,0.5077753094255791,93426,0.0,0.0,0.0,0.0,0.01,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.062948570920247,5.062948570920247,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,random_density,0.006523157208088715,4.6938775510204085,0.0792097660982201,0.41039977634889574,8790,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,4.62935421261119,4.607278812207104,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,random_circulant,0.0005591277606932787,0.08163265306122448,0.0821917808219178,0.41039977634889574,7176,0.0,0.25,0.25,0.14285714285714285,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,4.494652335729221,4.48283779191322,7350,7176
transfer,"R(4, 14) _= 148.txt",4,14,structured_seed,9.31879601155372e-05,0.013605442176870748,0.10949585313577485,0.3562575715217594,110436,0.0,0.375,0.375,0.23076923076923078,0.0033333333333333335,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,1,5.01875,5.0125465939800575,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,nearest_neighbor_transfer,0.026838132513279322,3.9183673469387754,0.12282173143229895,0.356537135402106,126683,0.0,0.375,0.375,0.23076923076923078,0.006666666666666667,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.057746249184605,5.03841906625664,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,scaled_nearest_transfer,0.04053676265026562,5.918367346938775,0.12282173143229895,0.3702357655390924,150590,0.0,0.375,0.375,0.23076923076923078,0.01,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.074119373776909,5.048542190848942,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,exact_triangle_transfer,0.0009318796011555386,3.3197278911564627,0.08349641226353553,0.40741776162519805,8385,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,12,4.615731383740241,4.571147255390198,9166,8385
transfer,"R(4, 14) _= 148.txt",4,14,partition_transfer,0.10148168856583728,14.816326530612244,0.06569751188146492,0.3424657534246575,198135,0.0,0.25,0.25,0.14285714285714285,0.011111111111111112,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.110562272854347,5.110562272854347,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,portfolio_transfer,0.014071381977448505,2.054421768707483,0.12263535551206785,0.31600037275184045,5137,0.0,0.375,0.375,0.23076923076923078,0.0,0.0,0.5,4.5953187790575525,4.33758240100165,32,90,20,6,,exact_triangle_transfer,,4.32085746094817,0.732784140172535,0.7611010747411254,0.7044672056039447,0.12,4.382234729734367,,90,21,12,36,,6,4.33758240100165,4.32085746094817,5313,5137
transfer,"R(4, 14) _= 148.txt",4,14,structure_oracle_transfer,0.06672257944273599,9.741496598639456,0.22094865343397632,0.066722579442736,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0,0.13812319448327276,0.13812319448327276,0,0
transfer,"R(4, 14) _= 148.txt",4,14,teacher_mean_transfer,0.026838132513279322,3.9183673469387754,0.12282173143229895,0.356537135402106,101477,0.0,0.375,0.375,0.23076923076923078,0.005555555555555556,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.063996249184605,5.04466906625664,8000,8000
transfer,"R(4, 14) _= 148.txt",4,14,psi_ramsey_transfer,0.026838132513279322,3.9183673469387754,0.12282173143229895,0.356537135402106,101477,0.0,0.375,0.375,0.23076923076923078,0.005555555555555556,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.063996249184605,5.04466906625664,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,random_density,0.0004837539305007077,5.468354430379747,0.12369812530043266,0.42070466822542935,18853,0.0,0.125,0.125,0.06666666666666667,0.0011111111111111111,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.017528301086361,5.003759006227946,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,random_circulant,0.0035475288236717084,1.9113924050632911,0.09894247716712065,0.4078045634120777,27596,0.0,0.25,0.25,0.14285714285714285,0.005555555555555556,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,5.002015641377086,5.001773764411836,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,structured_seed,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.022222222222222223,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.040752405332044,5.040752405332044,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,nearest_neighbor_transfer,0.00870757074901235,2.7848101265822787,0.09165197884954335,0.41022333306458114,243320,0.0,0.25,0.25,0.14285714285714285,0.015555555555555555,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.02518711870784,5.02518711870784,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,scaled_nearest_transfer,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.022222222222222223,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.028252405332044,5.028252405332044,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,exact_triangle_transfer,0.001128759171168281,4.2025316455696204,0.12305720237141486,0.40377328065790535,15937,0.0,0.125,0.125,0.06666666666666667,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,12,4.929964013627846,4.901396648052823,16881,15937
transfer,"R(4, 15) _= 159.txt",4,15,partition_transfer,0.11618156897524792,18.265822784810126,0.08011536612722324,0.33596710473272595,265031,0.0,0.625,0.625,0.45454545454545453,0.015555555555555555,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.106007451154291,5.106007451154291,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,portfolio_transfer,0.009191324679513002,2.810126582278481,0.10815574427175134,0.37684431186003386,5734,0.0,0.25,0.25,0.14285714285714285,0.0,0.0,0.5,4.715955365946193,4.388848247796321,40,90,23,6,,exact_triangle_transfer,,4.382248031798486,0.6648204289128002,0.668701542434883,0.6609393153907175,0.1,4.4290623974854615,,90,24,12,38,,6,4.388848247796321,4.382248031798486,5909,5734
transfer,"R(4, 15) _= 159.txt",4,15,structure_oracle_transfer,0.06740304764976215,10.860759493670885,0.23281525396571054,0.11626219463033137,5485,0.0,0.75,0.75,0.6,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,6,4.431387183961846,4.388943538480565,5969,5485
transfer,"R(4, 15) _= 159.txt",4,15,teacher_mean_transfer,0.0023381439974199947,2.2658227848101267,0.09165197884954335,0.4165927598161735,298067,0.0,0.25,0.25,0.14285714285714285,0.022222222222222223,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,0,5.022002405332044,5.022002405332044,8000,8000
transfer,"R(4, 15) _= 159.txt",4,15,psi_ramsey_transfer,0.0024187696525034275,2.2658227848101267,0.09165197884954335,0.41651213416109006,297364,0.0,0.25,0.25,0.14285714285714285,0.022222222222222223,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,1,5.034502405332044,5.028292718159586,8000,8000
